episode,score
909,-106.12222561819277
910,-214.92338734004707
911,-84.77932017194597
912,-118.43312101454826
913,-73.35292705128657
914,-188.67665342445846
915,-16.54835219351756
916,-138.28188645270387
917,-194.5016555037703
918,-137.731563715685
919,-120.7405837281472
920,-84.300664602083
921,-68.45727823763343
922,-74.84644865641442
923,-92.03686047961972
924,-173.74238852264466
925,-53.168777770282276
926,-72.46402907346851
927,-130.9886331890731
928,-93.40217458505141
929,-188.54684979833493
930,-103.53872993421076
931,-134.7883960849515
932,-185.57680339628791
933,-190.5831968845754
934,-291.2978247315302
935,-122.10370835905587
936,-172.01587825805126
937,-132.3348940891368
938,-87.50734356056421
939,-129.10950219993225
940,-68.05632047054688
941,-94.05146168316898
942,-17.74385265508937
943,-321.9601158071778
944,-107.09929147214848
945,-77.27078442371678
946,-137.75146695664296
947,-33.699896474577045
948,-108.31056431916409
949,-128.14055368790474
950,-85.08602872502586
951,-153.55687013376536
952,-176.4905518358526
953,-116.92689745712215
954,-115.04478479386788
955,-107.70293424310724
956,-83.71474217251514
957,-83.75721383764682
958,-157.67383859353544
959,-130.6946128850582
960,-117.24533868791409
961,-67.43133741348856
962,-117.29535124818017
963,-56.30545841813877
964,-92.37180875021807
965,-420.1630304369367
966,-109.21231017498549
967,-67.01591115874686
968,-31.367231918246517
969,-37.87119813966233
970,-89.21097317025925
971,-94.66684251767907
972,-225.92377226628065
973,-104.1270430284025
974,-110.7898650762543
975,18.42154295130579
976,-100.40961746572637
977,-112.21050234361458
978,-94.37545009565912
979,-82.9827317921243
980,-286.1793791799754
981,-139.98149864772796
982,-154.45037528558086
983,-115.99530950570548
984,-73.08633661872855
985,-95.94850374816623
986,-55.45037990957736
987,-78.7283152719288
988,-25.64795267384227
989,-159.0906740783562
990,-82.8412695245641
991,-141.70117410181174
992,-110.32475100989176
993,-139.3324135362309
994,-18.24543160896566
995,15.801215272801258
996,-63.962044379321185
997,-19.085820020084086
998,-35.031278210628926
999,-147.0219324713048
1000,-154.60897681014404
1001,-131.95905546301293
1002,-314.71185281895345
1003,-45.56771616548863
1004,-68.05670286692262
1005,-80.00197000565322
1006,-81.51942119322933
1007,-103.6245883610462
1008,-62.53583411452834
1009,-80.69899528012772
1010,-115.59616625884742
1011,-79.02142322312292
1012,-69.642607970813
1013,-170.59513856091718
1014,-101.84042802151147
1015,-137.68246797557515
1016,-50.391860607181854
1017,-122.51664931109006
1018,-116.34296503100214
1019,-170.52216823679146
1020,-223.62453778647136
1021,-102.23212102730051
1022,-361.97513524412625
1023,-145.31701963638437
1024,-318.04663985257514
1025,-44.580847547971956
1026,-89.25074268043062
1027,-76.16167877105876
1028,-121.25626135526065
1029,-145.91603555494908
1030,-71.32593978910464
1031,-129.2586703547226
1032,-121.78528325055933
1033,-101.62762713313646
1034,-116.49159450113963
1035,-97.01604926980046
1036,-145.43160538255916
1037,-86.58981050264202
1038,-54.44209303476879
1039,-190.58409255534332
1040,-80.62510667940055
1041,-152.1149419247025
1042,-120.06848311547886
1043,-122.36346027245553
1044,-77.18969852419173
1045,-100.30891261562752
1046,-93.43518633227748
1047,-99.84158213337741
1048,-26.55216146331948
1049,-95.46853753674836
1050,-88.19585011626975
1051,-80.04113049300736
1052,-256.852842003118
1053,-184.65280248212366
1054,-183.87982957079612
1055,-62.14374132746784
1056,-193.57117988282118
1057,-230.0555139525501
1058,-132.61901590140036
1059,-115.7614226745508
1060,-166.9484829191328
1061,-190.29409875473735
1062,-144.96902193431688
1063,-47.87623704207698
1064,-63.59576384028965
1065,-95.0177807520367
1066,-209.30825968610088
1067,-91.64677716258234
1068,-70.17719866558447
1069,-56.620515285855674
1070,-45.99790748912254
1071,-101.61018354959123
1072,-97.60664191918215
1073,-68.29469633436642
1074,-97.39569225734022
1075,-77.30884186352843
1076,-140.66408605226957
1077,-230.86797078160524
1078,-88.64806873514426
1079,-102.13594981074152
1080,-79.0449687681242
1081,-89.4757758845802
1082,-2.072650658187513
1083,-110.87823917065606
1084,-213.40240048167618
1085,-108.2078379287195
1086,-59.86778608679362
1087,-189.5223596033485
1088,-55.48444377360512
1089,-85.74541888055448
1090,-138.2543015999113
1091,-215.7273896069902
1092,-36.01039503837141
1093,-124.57718829611008
1094,-188.29286113399593
1095,-95.52852486482483
1096,-193.75675393962115
1097,-67.7603271272759
1098,-72.97450830526805
1099,-79.65419755958706
1100,-182.52770274784103
1101,-224.39990308130493
1102,-188.62089399083573
1103,43.049889337905825
1104,-73.56598509965913
1105,-195.54488028553055
1106,-68.64739781442485
1107,-114.27217654443692
1108,-206.60232982742667
1109,4.865760589437642
1110,-113.4977245751408
1111,-146.97879289818664
1112,-98.99021298809787
1113,-166.74696894752066
1114,-121.45685628564253
1115,-166.88667341737704
1116,-69.40627310335577
1117,-66.98809809081968
1118,-66.48446127989794
1119,-208.50041774284534
1120,-62.51695059563911
1121,-5.551975440276564
1122,-118.67271554376204
1123,-90.29300735948358
1124,-62.23271596450013
1125,-183.69460272137007
1126,-52.219696844713795
1127,-163.96958271158556
1128,-175.76174227893006
1129,-176.54154271022009
1130,-98.02966400340584
1131,-45.395350688747655
1132,-136.6850249515823
1133,-248.1587746864217
1134,-196.1717684970958
1135,-157.76210256053022
1136,-68.84443298975475
1137,-85.8048239791431
1138,-173.19377865577854
1139,-64.40513386433994
1140,-109.23777852670756
1141,6.029923044112834
1142,-122.1317077463113
1143,-73.41933652351914
1144,-225.9450155001673
1145,-209.16871795057568
1146,-102.36633141008261
1147,-138.85978647525633
1148,-16.461457844059183
1149,-40.41501402768482
1150,-95.47943382707611
1151,-139.7801469651493
1152,-110.47919956782543
1153,-72.42875936643702
1154,-106.3543633762343
1155,-12.605355233395855
1156,-45.461735445957174
1157,-356.53636228693995
1158,-63.40875656668741
1159,-30.882662758307234
1160,-85.63532882279623
1161,-111.53964553634731
1162,-78.27170314864968
1163,-56.339210721133036
1164,-56.12931714011681
1165,-122.00410121286639
1166,-168.2864624778469
1167,-96.75279722374322
1168,-127.49719531413157
1169,-78.60938653933096
1170,-137.18028919681146
1171,-31.06769070073753
1172,-77.17487788024197
1173,-93.74625898623779
1174,-54.44663233353895
1175,-73.65055221338231
1176,-130.27486377376854
1177,-102.81079275794218
1178,-74.52051702272695
1179,-73.83350140044026
1180,-52.112796504400684
1181,-128.58059183727693
1182,-98.67147538590051
1183,-88.91409166439962
1184,-56.80435491224208
1185,-78.02645197348956
1186,-74.2622425352649
1187,-123.1391182005732
1188,-116.30929112554448
1189,-70.58759752037273
1190,-155.3563337112681
1191,-91.63957698274452
1192,-111.25953926165731
1193,-161.29197997951837
1194,-76.35365614393554
1195,-281.5784767549269
1196,-33.11948512153316
1197,-48.36704864637694
1198,49.12294937904332
1199,-112.15050790262333
1200,-91.28058695934097
1201,-90.41686731222421
1202,-102.32285038230988
1203,-79.10330297918843
1204,-118.77758237950121
1205,-41.89891149149106
1206,-118.12216296531159
1207,-90.56063132194298
1208,-112.97338845327789
1209,-88.7855076112607
1210,-125.5209255911985
1211,-91.75136273808445
1212,-78.1021894942001
1213,-78.3374092387215
1214,-76.62830769074787
1215,-153.95889785881252
1216,-171.73295892317816
1217,-106.87492827671615
1218,-146.1164627081712
1219,-79.09315175872865
1220,-145.83367028046723
1221,-178.53467234441553
1222,-82.90496001190539
1223,-167.98221123021113
1224,-165.05400123265207
1225,-123.32910738230164
1226,-56.826695386411956
1227,-138.81209017241423
1228,56.245796961037186
1229,-91.8578537368646
1230,-45.22433264066302
1231,-51.852569487794696
1232,-32.352769871532516
1233,-131.113696897458
1234,-127.55605545705697
1235,-1.8549998668000143
1236,-130.04108089446024
1237,-50.057905872009336
1238,-79.56742152454623
1239,-123.80544222708153
1240,-107.91850324681671
1241,-23.824248894846107
1242,-67.884334221486
1243,-71.47680313629813
1244,-109.06735308494044
